Category,Sub Category,Title,Description,Quantity,Type,Price,Shipping Profile,Offerable,Hazmat,Condition,Cost Per Item,SKU,Image URL 1,Image URL 2,Image URL 3,Image URL 4,Image URL 5,Image URL 6,Image URL 7,Image URL 8
Trading Card Games,Magic: The Gathering,Lunar Insight (Foil),Set: Foundations • Rarity: Rare • Language: En • Type: Sorcery • Mana Cost: {2}{U} • Text: Draw a card for each different mana value among nonland permanents you control.,1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/a/9/a9a159f6-fecf-4bdd-b2f8-a9665a5cc32d.jpg?1730488755,,,,,,,
Trading Card Games,Magic: The Gathering,"Liesa, Forgotten Archangel (Non-Foil)","Set: Innistrad Remastered • Rarity: Rare • Language: En • Type: Legendary Creature — Angel • Mana Cost: {2}{W}{W}{B} • Text: Flying, lifelink Whenever another nontoken creature you control dies, return that card to its owner's hand at the beginning of the next end step. If a creature an opponent controls would die, exile it instead.",2,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/1/0/106b6b43-1881-417b-97f5-f5b050eb98fd.jpg?1736468532,,,,,,,
Trading Card Games,Magic: The Gathering,"Malcolm, Alluring Scoundrel (Non-Foil)","Set: The Lost Caverns of Ixalan • Rarity: Rare • Language: En • Type: Legendary Creature — Siren Pirate • Mana Cost: {1}{U} • Text: Flash Flying Whenever Malcolm deals combat damage to a player, put a chorus counter on it. Draw a card, then discard a card. If there are four or more chorus counters on Malcolm, you may cast the discarded card without paying its mana cost.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/b/3/b3ed6341-59f4-44f3-99c9-80f636fa484d.jpg?1742332497,,,,,,,
Trading Card Games,Magic: The Gathering,Mana Short (Non-Foil),Set: Mystery Booster 2 • Rarity: Rare • Language: En • Type: Instant • Mana Cost: {2}{U} • Text: Tap all lands target player controls and that player loses all unspent mana.,1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/1/1/11a0e1a6-2d74-4b1c-9e00-b399e90a2954.jpg?1723221369,,,,,,,
Trading Card Games,Magic: The Gathering,Mangara of Corondor (Non-Foil),Set: Time Spiral Remastered • Rarity: Rare • Language: En • Type: Legendary Creature — Human Wizard • Mana Cost: {1}{W}{W} • Text: {T}: Exile Mangara and target permanent.,1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/d/b/db5686b7-4b7b-4127-9330-9282f36bd70b.jpg?1619393140,,,,,,,
Trading Card Games,Magic: The Gathering,Marina Vendrell (Foil),"Set: Duskmourn: House of Horror • Rarity: Rare • Language: En • Type: Legendary Creature — Human Warlock • Mana Cost: {W}{U}{B}{R}{G} • Text: When Marina Vendrell enters, reveal the top seven cards of your library. Put all enchantment cards from among them into your hand and the rest on the bottom of your library in a random order. {T}: Lock or unlock a door of target Room you control. Activate only as a sorcery.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/6/4/6428cddc-2fb6-41af-a643-e83c81dc04f5.jpg?1726298170,,,,,,,
Trading Card Games,Magic: The Gathering,Mausoleum Wanderer (Non-Foil),"Set: Innistrad Remastered • Rarity: Rare • Language: En • Type: Creature — Spirit • Mana Cost: {U} • Text: Flying Whenever another Spirit you control enters, this creature gets +1/+1 until end of turn. Sacrifice this creature: Counter target instant or sorcery spell unless its controller pays {X}, where X is this creature's power.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/9/2/926a2447-84f6-4cb8-b840-a7433000a1f2.jpg?1736468776,,,,,,,
Trading Card Games,Magic: The Gathering,"Mavinda, Students' Advocate (Foil)","Set: Strixhaven: School of Mages • Rarity: Mythic • Language: En • Type: Legendary Creature — Bird Advisor • Mana Cost: {2}{W} • Text: Flying {0}: You may cast target instant or sorcery card from your graveyard this turn. If that spell doesn't target a creature you control, it costs {8} more to cast this way. If that spell would be put into your graveyard, exile it instead. Activate only once each turn. (You still pay the spell's costs. Timing rules for the spell still apply.)",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/8/b/8b3d521f-31cd-4bd2-b6b6-771c79252789.jpg?1624589549,,,,,,,
Trading Card Games,Magic: The Gathering,Mausoleum Wanderer (Foil),"Set: Innistrad Remastered • Rarity: Rare • Language: En • Type: Creature — Spirit • Mana Cost: {U} • Text: Flying Whenever another Spirit you control enters, this creature gets +1/+1 until end of turn. Sacrifice this creature: Counter target instant or sorcery spell unless its controller pays {X}, where X is this creature's power.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/9/2/926a2447-84f6-4cb8-b840-a7433000a1f2.jpg?1736468776,,,,,,,
Trading Card Games,Magic: The Gathering,"Merry, Esquire of Rohan (Non-Foil)","Set: The Lord of the Rings: Tales of Middle-earth • Rarity: Rare • Language: En • Type: Legendary Creature — Halfling Knight • Mana Cost: {R}{W} • Text: Haste Merry has first strike as long as it's equipped. Whenever you attack with Merry and another legendary creature, draw a card.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/d/9/d9d21bce-a381-4c5d-9e0f-b2cdc96a20b6.jpg?1686971167,,,,,,,
Trading Card Games,Magic: The Gathering,Mindspring Merfolk (Non-Foil),"Set: Aetherdrift • Rarity: Rare • Language: En • Type: Creature — Merfolk Wizard • Mana Cost: {U} • Text: Exhaust — {X}{U}{U}, {T}: Draw X cards. Put a +1/+1 counter on each Merfolk creature you control. (Activate each exhaust ability only once.)",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/b/6/b6250b8b-1943-445f-ada9-30b41eb6d29b.jpg?1738356227,,,,,,,
Trading Card Games,Magic: The Gathering,Mirri the Cursed (Non-Foil),"Set: Time Spiral Remastered • Rarity: Rare • Language: En • Type: Legendary Creature — Vampire Cat • Mana Cost: {2}{B}{B} • Text: Flying, first strike, haste Whenever Mirri deals combat damage to a creature, put a +1/+1 counter on Mirri.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/2/4/24c1706d-2faa-452b-a192-204386df29f6.jpg?1619395734,,,,,,,
Trading Card Games,Magic: The Gathering,Monk Class (Non-Foil),"Set: Adventures in the Forgotten Realms • Rarity: Rare • Language: En • Type: Enchantment — Class • Mana Cost: {W}{U} • Text: (Gain the next level as a sorcery to add its ability.) The second spell you cast each turn costs {1} less to cast. {W}{U}: Level 2 When this Class becomes level 2, return up to one target nonland permanent to its owner's hand. {1}{W}{U}: Level 3 At the beginning of your upkeep, exile the top card of your library. For as long as it remains exiled, it has ""You may cast this card from exile as long as you've cast another spell this turn.""",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/b/2/b2edd708-46ee-4963-b7e6-b631616d78fe.jpg?1627709117,,,,,,,
Trading Card Games,Magic: The Gathering,Muraganda Raceway (Non-Foil),"Set: Aetherdrift • Rarity: Rare • Language: En • Type: Land • Text: Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.) {T}: Add {C}. Max speed — {T}: Add {C}{C}.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/5/5/55b87e12-bd95-450e-a528-a44c76dbfae5.jpg?1738357623,,,,,,,
Trading Card Games,Magic: The Gathering,"Nadu, Winged Wisdom (Non-Foil)","Set: Modern Horizons 3 • Rarity: Rare • Language: En • Type: Legendary Creature — Bird Wizard • Mana Cost: {1}{G}{U} • Text: Flying Creatures you control have ""Whenever this creature becomes the target of a spell or ability, reveal the top card of your library. If it's a land card, put it onto the battlefield. Otherwise, put it into your hand. This ability triggers only twice each turn.""",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/9/4/94b67489-5eb0-4406-9bf3-27e50dc632eb.jpg?1731574759,,,,,,,
Trading Card Games,Magic: The Gathering,New Master of Arms (Non-Foil),Set: Mystery Booster 2 • Rarity: Rare • Language: En • Type: Creature — Human Soldier • Mana Cost: {2}{W} • Text: First strike Prevent all combat damage that would be dealt by blocking creatures that are tapped. {1}{W}: Tap target creature blocking New Master of Arms.,1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/b/8/b8f750d6-27a2-4494-b91c-c05953e9c943.jpg?1723374423,,,,,,,
Trading Card Games,Magic: The Gathering,Null Elemental Blast (Non-Foil),Set: Modern Horizons 3 • Rarity: Uncommon • Language: En • Type: Instant • Mana Cost: {C} • Text: Choose one — • Counter target multicolored spell. • Destroy target multicolored permanent.,2,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/8/e/8e259868-d29a-4c03-8ec3-49e914f849fb.jpg?1717011287,,,,,,,
Trading Card Games,Magic: The Gathering,"Odric, Lunarch Marshal (Non-Foil)","Set: Innistrad Remastered • Rarity: Rare • Language: En • Type: Legendary Creature — Human Soldier • Mana Cost: {3}{W} • Text: At the beginning of each combat, creatures you control gain first strike until end of turn if a creature you control has first strike. The same is true for flying, deathtouch, double strike, haste, hexproof, indestructible, lifelink, menace, reach, skulk, trample, and vigilance.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/1/d/1db600b2-9b8b-4c21-8d8b-8033ec680a35.jpg?1736467562,,,,,,,
Trading Card Games,Magic: The Gathering,"Ognis, the Dragon's Lash (Non-Foil)","Set: Streets of New Capenna • Rarity: Rare • Language: En • Type: Legendary Creature — Lizard Warrior • Mana Cost: {1}{B/R}{R}{R/G} • Text: Haste Whenever a creature you control with haste attacks, create a tapped Treasure token.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/6/3/636058c3-bacc-4a66-8988-832ab0cc9be6.jpg?1664413521,,,,,,,
Trading Card Games,Magic: The Gathering,Omnivorous Flytrap (Non-Foil),"Set: Duskmourn: House of Horror • Rarity: Rare • Language: En • Type: Creature — Plant • Mana Cost: {2}{G} • Text: Delirium — Whenever this creature enters or attacks, if there are four or more card types among cards in your graveyard, distribute two +1/+1 counters among one or two target creatures. Then if there are six or more card types among cards in your graveyard, double the number of +1/+1 counters on those creatures.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/f/7/f779cc02-2470-4fc0-ae08-503adeb8e0a9.jpg?1726287086,,,,,,,
Trading Card Games,Magic: The Gathering,On Wings of Gold (Non-Foil),"Set: Aetherdrift Commander • Rarity: Rare • Language: En • Type: Enchantment • Mana Cost: {3}{W} • Text: Creatures you control that are Zombies and/or tokens get +1/+1 and have flying. Whenever one or more cards leave your graveyard, create a 1/1 white Zombie creature token.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/7/e/7efe6417-9445-40e5-8c37-0973d8645c79.jpg?1738355382,,,,,,,
Trading Card Games,Magic: The Gathering,Osteomancer Adept (Non-Foil),"Set: Bloomburrow • Rarity: Rare • Language: En • Type: Creature — Squirrel Warlock • Mana Cost: {1}{B} • Text: Deathtouch {T}: Until end of turn, you may cast creature spells from your graveyard by foraging in addition to paying their other costs. If you cast a spell this way, that creature enters with a finality counter on it. (To forage, exile three cards from your graveyard or sacrifice a Food. If a creature with a finality counter on it would die, exile it instead.)",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/7/d/7d8238dd-858f-466c-96de-986bd66861d7.jpg?1721426463,,,,,,,
Trading Card Games,Magic: The Gathering,Pact of the Titan (Non-Foil),"Set: Time Spiral Remastered • Rarity: Rare • Language: En • Type: Instant • Mana Cost: {0} • Text: Create a 4/4 red Giant creature token. At the beginning of your next upkeep, pay {4}{R}. If you don't, you lose the game.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/4/6/4612effe-8ca2-4c27-90d2-d9255acc80d9.jpg?1619397348,,,,,,,
Trading Card Games,Magic: The Gathering,Palani's Hatcher (Foil),"Set: The Lost Caverns of Ixalan • Rarity: Rare • Language: En • Type: Creature — Dinosaur • Mana Cost: {3}{R}{G} • Text: Other Dinosaurs you control have haste. When this creature enters, create two 0/1 green Dinosaur Egg creature tokens. At the beginning of combat on your turn, if you control one or more Eggs, sacrifice an Egg, then create a 3/3 green Dinosaur creature token.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/8/6/86ff73c7-428c-469c-b564-6aa9f4eeca14.jpg?1699044564,,,,,,,
Trading Card Games,Magic: The Gathering,Paleontologist's Pick-Axe // Dinosaur Headdress (Non-Foil),Set: The Lost Caverns of Ixalan Commander • Rarity: Mythic • Language: En • Type: Artifact — Equipment // Artifact — Equipment • Text: No rules text.,1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/3/4/34fad975-8b45-41c7-bee3-7cf0573ee299.jpg?1699304291,,,,,,,
Trading Card Games,Magic: The Gathering,Path to the Festival (Foil),"Set: Innistrad: Double Feature • Rarity: Common • Language: En • Type: Sorcery • Mana Cost: {2}{G} • Text: Search your library for a basic land card, put that card onto the battlefield tapped, then shuffle. Then if there are three or more basic land types among lands you control, scry 1. (Look at the top card of your library. You may put that card on the bottom.) Flashback {4}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/4/7/47183eca-1995-4dce-b3b0-3c4c7ef9bb19.jpg?1673160494,,,,,,,
Trading Card Games,Magic: The Gathering,Perilous Snare (Non-Foil),"Set: Aetherdrift • Rarity: Rare • Language: En • Type: Artifact • Mana Cost: {2}{W} • Text: Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.) When this artifact enters, exile target nonland permanent an opponent controls until this artifact leaves the battlefield. Max speed — {T}: Put a +1/+1 counter on target creature or Vehicle you control. Activate only as a sorcery.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/d/1/d1edff87-8563-4cb5-ab9b-7696e920346a.jpg?1738357523,,,,,,,
Trading Card Games,Magic: The Gathering,Phytohydra (Foil),"Set: Ravnica Remastered • Rarity: Rare • Language: En • Type: Creature — Plant Hydra • Mana Cost: {2}{G}{W}{W} • Text: If damage would be dealt to this creature, put that many +1/+1 counters on it instead.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/a/5/a5928146-27c6-47f6-8f09-43fe80359309.jpg?1702429689,,,,,,,
Trading Card Games,Magic: The Gathering,Pillage the Bog (Non-Foil),"Set: Outlaws of Thunder Junction • Rarity: Rare • Language: En • Type: Sorcery • Mana Cost: {B}{G} • Text: Look at the top X cards of your library, where X is twice the number of lands you control. Put one of them into your hand and the rest on the bottom of your library in a random order. Plot {1}{B}{G} (You may pay {1}{B}{G} and exile this card from your hand. Cast it as a sorcery on a later turn without paying its mana cost. Plot only as a sorcery.)",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/c/0/c05939b7-1877-4464-98fe-d3b9ae754fb9.jpg?1712356787,,,,,,,
Trading Card Games,Magic: The Gathering,Pillar Tombs of Aku (Non-Foil),"Set: Visions • Rarity: Rare • Language: En • Type: World Enchantment • Mana Cost: {2}{B}{B} • Text: At the beginning of each player's upkeep, that player may sacrifice a creature of their choice. If that player doesn't, they lose 5 life and you sacrifice this enchantment.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/1/5/153f93fd-4f2c-4dce-a774-4483031ed532.jpg?1562276972,,,,,,,
Trading Card Games,Magic: The Gathering,Poetic Ingenuity (Non-Foil),"Set: The Lost Caverns of Ixalan • Rarity: Rare • Language: En • Type: Enchantment • Mana Cost: {2}{R} • Text: Whenever one or more Dinosaurs you control attack, create that many Treasure tokens. Whenever you cast an artifact spell, create a 3/1 red Dinosaur creature token. This ability triggers only once each turn.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/0/c/0c9bec4a-084b-4972-9a6b-58050088168b.jpg?1699045029,,,,,,,
