Title,Description
Skittering Cicada normal en,"Collector number: 750
Set code: CMM
Set name: Commander Masters
Foil: normal
Rarity: rare
type_line: Creature — Insect
color_identity: 
colors: 
mana_cost: {3}
oracle_text: Flash
You may cast colorless spells as though they had flash.
Whenever you cast a colorless spell, until end of turn, this creature gains trample and gets +X/+X, where X is that spell's mana value.
Language: en"
Brightglass Gearhulk normal en,"Collector number: 348
Set code: DFT
Set name: Aetherdrift
Foil: normal
Rarity: mythic
type_line: Artifact Creature — Construct
color_identity: G, W
colors: G, W
mana_cost: {G}{G}{W}{W}
oracle_text: First strike, trample
When this creature enters, you may search your library for up to two artifact, creature, and/or enchantment cards with mana value 1 or less, reveal them, put them into your hand, then shuffle.
Language: en"
Quilled Greatwurm foil en,"Collector number: 473
Set code: FDN
Set name: Foundations
Foil: foil
Rarity: mythic
type_line: Creature — Wurm
color_identity: G
colors: G
mana_cost: {4}{G}{G}
oracle_text: Trample
Whenever a creature you control deals combat damage during your turn, put that many +1/+1 counters on it. (It must survive to get the counters.)
You may cast this card from your graveyard by removing six counters from among creatures you control in addition to paying its other costs.
Language: en"
Toxic Deluge normal en,"Collector number: 412
Set code: MH3
Set name: Modern Horizons 3
Foil: normal
Rarity: rare
type_line: Sorcery
color_identity: B
colors: B
mana_cost: {2}{B}
oracle_text: As an additional cost to cast this spell, pay X life.
All creatures get -X/-X until end of turn.
Language: en"
Insidious Roots normal en,"Collector number: 208
Set code: MKM
Set name: Murders at Karlov Manor
Foil: normal
Rarity: uncommon
type_line: Enchantment
color_identity: B, G
colors: B, G
mana_cost: {B}{G}
oracle_text: Creature tokens you control have ""{T}: Add one mana of any color.""
Whenever one or more creature cards leave your graveyard, create a 0/1 green Plant creature token, then put a +1/+1 counter on each Plant you control.
Language: en"
Cathars' Crusade normal en,"Collector number: 17
Set code: INR
Set name: Innistrad Remastered
Foil: normal
Rarity: rare
type_line: Enchantment
color_identity: W
colors: W
mana_cost: {3}{W}{W}
oracle_text: Whenever a creature you control enters, put a +1/+1 counter on each creature you control.
Language: en"
Prime Speaker Zegana foil en,"Collector number: 439
Set code: RVR
Set name: Ravnica Remastered
Foil: foil
Rarity: rare
type_line: Legendary Creature — Merfolk Wizard
color_identity: G, U
colors: G, U
mana_cost: {2}{G}{G}{U}{U}
oracle_text: Prime Speaker Zegana enters with X +1/+1 counters on it, where X is the greatest power among other creatures you control.
When Prime Speaker Zegana enters, draw cards equal to its power.
Language: en"
"Karn, Scion of Urza foil en","Collector number: 1419★
Set code: SLD
Set name: Secret Lair Drop
Foil: foil
Rarity: mythic
type_line: Legendary Planeswalker — Karn
color_identity: 
colors: 
mana_cost: {4}
oracle_text: +1: Reveal the top two cards of your library. An opponent chooses one of them. Put that card into your hand and exile the other with a silver counter on it.
−1: Put a card you own with a silver counter on it from exile into your hand.
−2: Create a 0/0 colorless Construct artifact creature token with ""This token gets +1/+1 for each artifact you control.""
Language: en"
Archmage Emeritus normal en,"Collector number: 295
Set code: STX
Set name: Strixhaven: School of Mages
Foil: normal
Rarity: rare
type_line: Creature — Human Wizard
color_identity: U
colors: U
mana_cost: {2}{U}{U}
oracle_text: Magecraft — Whenever you cast or copy an instant or sorcery spell, draw a card.
Language: en"
Gauntlet of Power foil en,"Collector number: 267
Set code: TSR
Set name: Time Spiral Remastered
Foil: foil
Rarity: mythic
type_line: Artifact
color_identity: 
colors: 
mana_cost: {5}
oracle_text: As this artifact enters, choose a color.
Creatures of the chosen color get +1/+1.
Whenever a basic land is tapped for mana of the chosen color, its controller adds an additional one mana of that color.
Language: en"
The Infamous Cruelclaw foil en,"Collector number: 334
Set code: BLB
Set name: Bloomburrow
Foil: foil
Rarity: mythic
type_line: Legendary Creature — Weasel Mercenary
color_identity: B, R
colors: B, R
mana_cost: {1}{B}{R}
oracle_text: Menace
Whenever The Infamous Cruelclaw deals combat damage to a player, exile cards from the top of your library until you exile a nonland card. You may cast that card by discarding a card rather than paying its mana cost.
Language: en"
Cauldron Familiar foil en,"Collector number: 1759
Set code: SLD
Set name: Secret Lair Drop
Foil: foil
Rarity: rare
type_line: Creature — Cat
color_identity: B
colors: B
mana_cost: {B}
oracle_text: When this creature enters, each opponent loses 1 life and you gain 1 life.
Sacrifice a Food: Return this card from your graveyard to the battlefield.
Language: en"
Collected Company normal en,"Collector number: 203
Set code: MB2
Set name: Mystery Booster 2
Foil: normal
Rarity: rare
type_line: Instant
color_identity: G
colors: G
mana_cost: {3}{G}
oracle_text: Look at the top six cards of your library. Put up to two creature cards with mana value 3 or less from among them onto the battlefield. Put the rest on the bottom of your library in any order.
Language: en"
Authority of the Consuls normal en,"Collector number: 137
Set code: FDN
Set name: Foundations
Foil: normal
Rarity: rare
type_line: Enchantment
color_identity: W
colors: W
mana_cost: {W}
oracle_text: Creatures your opponents control enter tapped.
Whenever a creature an opponent controls enters, you gain 1 life.
Language: en"
Hellkite Tyrant normal en,"Collector number: 333
Set code: RVR
Set name: Ravnica Remastered
Foil: normal
Rarity: rare
type_line: Creature — Dragon
color_identity: R
colors: R
mana_cost: {4}{R}{R}
oracle_text: Flying, trample
Whenever Hellkite Tyrant deals combat damage to a player, gain control of all artifacts that player controls.
At the beginning of your upkeep, if you control twenty or more artifacts, you win the game.
Language: en"
Noble Hierarch normal en,"Collector number: MM2-151
Set code: PLST
Set name: The List
Foil: normal
Rarity: rare
type_line: Creature — Human Druid
color_identity: G, U, W
colors: G
mana_cost: {G}
oracle_text: Exalted (Whenever a creature you control attacks alone, that creature gets +1/+1 until end of turn.)
{T}: Add {G}, {W}, or {U}.
Language: en"
Tishana's Tidebinder foil en,"Collector number: 81
Set code: LCI
Set name: The Lost Caverns of Ixalan
Foil: foil
Rarity: rare
type_line: Creature — Merfolk Wizard
color_identity: U
colors: U
mana_cost: {2}{U}
oracle_text: Flash
When this creature enters, counter up to one target activated or triggered ability. If an ability of an artifact, creature, or planeswalker is countered this way, that permanent loses all abilities for as long as this creature remains on the battlefield. (Mana abilities can't be targeted.)
Language: en"
Authority of the Consuls foil en,"Collector number: 137
Set code: FDN
Set name: Foundations
Foil: foil
Rarity: rare
type_line: Enchantment
color_identity: W
colors: W
mana_cost: {W}
oracle_text: Creatures your opponents control enter tapped.
Whenever a creature an opponent controls enters, you gain 1 life.
Language: en"
"Ob Nixilis, the Adversary normal en","Collector number: 206
Set code: SNC
Set name: Streets of New Capenna
Foil: normal
Rarity: mythic
type_line: Legendary Planeswalker — Nixilis
color_identity: B, R
colors: B, R
mana_cost: {1}{B}{R}
oracle_text: Casualty X. The copy isn't legendary and has starting loyalty X. (As you cast this spell, you may sacrifice a creature with power X. When you do, copy this spell. The copy becomes a token.)
+1: Each opponent loses 2 life unless they discard a card. If you control a Demon or Devil, you gain 2 life.
−2: Create a 1/1 red Devil creature token with ""When this token dies, it deals 1 damage to any target.""
−7: Target player draws seven cards and loses 7 life.
Language: en"
Ravenous Chupacabra foil en,"Collector number: 1764
Set code: SLD
Set name: Secret Lair Drop
Foil: foil
Rarity: rare
type_line: Creature — Beast Horror
color_identity: B
colors: B
mana_cost: {2}{B}{B}
oracle_text: When this creature enters, destroy target creature an opponent controls.
Language: en"
Donate normal en,"Collector number: 31
Set code: UDS
Set name: Urza's Destiny
Foil: normal
Rarity: rare
type_line: Sorcery
color_identity: U
colors: U
mana_cost: {2}{U}
oracle_text: Target player gains control of target permanent you control.
Language: en"
Renewed Solidarity normal en,"Collector number: 23
Set code: DRC
Set name: Aetherdrift Commander
Foil: normal
Rarity: rare
type_line: Enchantment
color_identity: W
colors: W
mana_cost: {2}{W}
oracle_text: As this enchantment enters, choose a creature type.
Creatures you control of the chosen type get +1/+0.
At the beginning of your end step, for each token you control of the chosen type that entered this turn, create a token that's a copy of it.
Language: en"
Thoughtseize normal en,"Collector number: 107
Set code: THS
Set name: Theros
Foil: normal
Rarity: rare
type_line: Sorcery
color_identity: B
colors: B
mana_cost: {B}
oracle_text: Target player reveals their hand. You choose a nonland card from it. That player discards that card. You lose 2 life.
Language: en"
Ezio Auditore da Firenze foil en,"Collector number: 25
Set code: ACR
Set name: Assassin's Creed
Foil: foil
Rarity: mythic
type_line: Legendary Creature — Human Assassin
color_identity: B, G, R, U, W
colors: B
mana_cost: {1}{B}
oracle_text: Menace
Assassin spells you cast have freerunning {B}{B}. (You may cast a spell for its freerunning cost if you dealt combat damage to a player this turn with an Assassin or commander.)
Whenever Ezio deals combat damage to a player, you may pay {W}{U}{B}{R}{G} if that player has 10 or less life. When you do, that player loses the game.
Language: en"
Temporal Manipulation normal en,"Collector number: 174
Set code: MB2
Set name: Mystery Booster 2
Foil: normal
Rarity: mythic
type_line: Sorcery
color_identity: U
colors: U
mana_cost: {3}{U}{U}
oracle_text: Take an extra turn after this one.
Language: en"
Cultivator Colossus foil en,"Collector number: 317
Set code: INR
Set name: Innistrad Remastered
Foil: foil
Rarity: mythic
type_line: Creature — Plant Beast
color_identity: G
colors: G
mana_cost: {4}{G}{G}{G}
oracle_text: Trample
Cultivator Colossus's power and toughness are each equal to the number of lands you control.
When this creature enters, you may put a land card from your hand onto the battlefield tapped. If you do, draw a card and repeat this process.
Language: en"
Ninja of the Deep Hours normal en,"Collector number: 313
Set code: TSR
Set name: Time Spiral Remastered
Foil: normal
Rarity: special
type_line: Creature — Human Ninja
color_identity: U
colors: U
mana_cost: {3}{U}
oracle_text: Ninjutsu {1}{U} ({1}{U}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)
Whenever this creature deals combat damage to a player, you may draw a card.
Language: en"
Leeches normal en,"Collector number: 9
Set code: HML
Set name: Homelands
Foil: normal
Rarity: rare
type_line: Sorcery
color_identity: W
colors: W
mana_cost: {1}{W}{W}
oracle_text: Target player loses all poison counters. Leeches deals that much damage to that player.
Language: en"
Delay normal en,"Collector number: 1788
Set code: SLD
Set name: Secret Lair Drop
Foil: normal
Rarity: rare
type_line: Instant
color_identity: U
colors: U
mana_cost: {1}{U}
oracle_text: Counter target spell. If the spell is countered this way, exile it with three time counters on it instead of putting it into its owner's graveyard. If it doesn't have suspend, it gains suspend. (At the beginning of its owner's upkeep, they remove a time counter. When the last is removed, they may play it without paying its mana cost. If it's a creature, it has haste.)
Language: en"
Inspiring Overseer foil en,"Collector number: 1523
Set code: SLD
Set name: Secret Lair Drop
Foil: foil
Rarity: rare
type_line: Creature — Angel Cleric
color_identity: W
colors: W
mana_cost: {2}{W}
oracle_text: Flying
When this creature enters, you gain 1 life and draw a card.
Language: en"
Leveler normal en,"Collector number: 397
Set code: TSR
Set name: Time Spiral Remastered
Foil: normal
Rarity: special
type_line: Artifact Creature — Juggernaut
color_identity: 
colors: 
mana_cost: {5}
oracle_text: When this creature enters, exile all cards from your library.
Language: en"
