Title,Description
normal Walk the Aeons,"Set code: TSR
Set name: Time Spiral Remastered
Collector number: 98
Rarity: rare
type_line: Sorcery
Language: en
mana_cost: {4}{U}{U}
color_identity: U
colors: U
oracle_text: Buyback—Sacrifice three Islands. (You may sacrifice three Islands in addition to any other costs as you cast this spell. If you do, put this card into your hand as it resolves.)
Target player takes an extra turn after this one."
foil Waltz of Rage,"Set code: DSK
Set name: Duskmourn: House of Horror
Collector number: 165
Rarity: rare
type_line: Sorcery
Language: en
mana_cost: {3}{R}{R}
color_identity: R
colors: R
oracle_text: Target creature you control deals damage equal to its power to each other creature. Until end of turn, whenever a creature you control dies, exile the top card of your library. You may play it until the end of your next turn."
foil Warren Soultrader,"Set code: MH3
Set name: Modern Horizons 3
Collector number: 110
Rarity: rare
type_line: Creature — Zombie Goblin Wizard
Language: en
mana_cost: {2}{B}
color_identity: B
colors: B
oracle_text: Pay 1 life, Sacrifice another creature: Create a Treasure token. (It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")"
normal Warrior,"Set code: SLD
Set name: Secret Lair Drop
Collector number: 1752
Rarity: common
type_line: Token Creature — Warrior
Language: en
mana_cost: 
color_identity: W
colors: W
oracle_text: "
foil Watermarket,"Set code: ULST
Set name: The List (Unfinity Foil Edition)
Collector number: 62
Rarity: rare
type_line: Land
Language: en
mana_cost: 
color_identity: 
colors: 
oracle_text: {T}: Add {C}{C}. Spend this mana only to cast spells with watermarks."
foil Wastewood Verge,"Set code: DFT
Set name: Aetherdrift
Collector number: 268
Rarity: rare
type_line: Land
Language: en
mana_cost: 
color_identity: B, G
colors: 
oracle_text: {T}: Add {G}.
{T}: Add {B}. Activate only if you control a Swamp or a Forest."
normal Waxen Shapethief,"Set code: DFT
Set name: Aetherdrift
Collector number: 74
Rarity: rare
type_line: Creature — Shapeshifter
Language: en
mana_cost: {3}{U}
color_identity: U
colors: U
oracle_text: Flash
You may have this creature enter as a copy of an artifact or creature you control.
Cycling {2} ({2}, Discard this card: Draw a card.)"
normal Webstrike Elite,"Set code: DFT
Set name: Aetherdrift
Collector number: 345
Rarity: rare
type_line: Creature — Insect Archer
Language: en
mana_cost: {G}{G}
color_identity: G
colors: G
oracle_text: Reach
Cycling {X}{G}{G} ({X}{G}{G}, Discard this card: Draw a card.)
When you cycle this card, destroy up to one target artifact or enchantment with mana value X."
foil Waxen Shapethief,"Set code: DFT
Set name: Aetherdrift
Collector number: 74
Rarity: rare
type_line: Creature — Shapeshifter
Language: en
mana_cost: {3}{U}
color_identity: U
colors: U
oracle_text: Flash
You may have this creature enter as a copy of an artifact or creature you control.
Cycling {2} ({2}, Discard this card: Draw a card.)"
foil Welding Jar,"Set code: 2XM
Set name: Double Masters
Collector number: 307
Rarity: uncommon
type_line: Artifact
Language: en
mana_cost: {0}
color_identity: 
colors: 
oracle_text: Sacrifice this artifact: Regenerate target artifact."
normal Welding Jar,"Set code: MRD
Set name: Mirrodin
Collector number: 274
Rarity: common
type_line: Artifact
Language: en
mana_cost: {0}
color_identity: 
colors: 
oracle_text: Sacrifice this artifact: Regenerate target artifact."
"normal Westvale Abbey // Ormendahl, Profane Prince","Set code: INR
Set name: Innistrad Remastered
Collector number: 474
Rarity: rare
type_line: Land // Legendary Creature — Demon
Language: en
mana_cost: 
color_identity: B
colors: 
oracle_text: "
normal Willow Geist,"Set code: DBL
Set name: Innistrad: Double Feature
Collector number: 207
Rarity: rare
type_line: Creature — Treefolk Spirit
Language: en
mana_cost: {G}
color_identity: G
colors: G
oracle_text: Trample
Whenever one or more cards leave your graveyard, put a +1/+1 counter on this creature.
When this creature dies, you gain life equal to its power."
normal Wish,"Set code: MB2
Set name: Mystery Booster 2
Collector number: 64
Rarity: rare
type_line: Sorcery
Language: en
mana_cost: {2}{R}
color_identity: R
colors: R
oracle_text: You may play a card you own from outside the game this turn."
foil Wishing Well,"Set code: BLB
Set name: Bloomburrow
Collector number: 81
Rarity: rare
type_line: Artifact
Language: en
mana_cost: {3}{U}
color_identity: U
colors: U
oracle_text: {T}: Put a coin counter on this artifact. When you do, you may cast target instant or sorcery card with mana value equal to the number of coin counters on this artifact from your graveyard without paying its mana cost. If that spell would be put into your graveyard, exile it instead. Activate only as a sorcery."
foil Witch Enchanter // Witch-Blessed Meadow,"Set code: MH3
Set name: Modern Horizons 3
Collector number: 239
Rarity: uncommon
type_line: Creature — Human Warlock // Land
Language: en
mana_cost: 
color_identity: W
colors: 
oracle_text: "
normal Witching Well,"Set code: PLST
Set name: The List
Collector number: ELD-74
Rarity: common
type_line: Artifact
Language: en
mana_cost: {U}
color_identity: U
colors: U
oracle_text: When this artifact enters, scry 2. (Look at the top two cards of your library, then put any number of them on the bottom and the rest on top in any order.)
{3}{U}, Sacrifice this artifact: Draw two cards."
foil Witch's Oven,"Set code: SLD
Set name: Secret Lair Drop
Collector number: 1762
Rarity: rare
type_line: Artifact
Language: en
mana_cost: {1}
color_identity: 
colors: 
oracle_text: {T}, Sacrifice a creature: Create a Food token. If the sacrificed creature's toughness was 4 or greater, create two Food tokens instead. (They're artifacts with ""{2}, {T}, Sacrifice this token: You gain 3 life."")"
normal Witherbloom Apprentice,"Set code: STX
Set name: Strixhaven: School of Mages
Collector number: 247
Rarity: uncommon
type_line: Creature — Human Druid
Language: en
mana_cost: {B}{G}
color_identity: B, G
colors: B, G
oracle_text: Magecraft — Whenever you cast or copy an instant or sorcery spell, each opponent loses 1 life and you gain 1 life."
"normal Winter, Misanthropic Guide","Set code: DSK
Set name: Duskmourn: House of Horror
Collector number: 240
Rarity: rare
type_line: Legendary Creature — Human Warlock
Language: en
mana_cost: {1}{B}{R}{G}
color_identity: B, G, R
colors: B, G, R
oracle_text: Ward {2}
At the beginning of your upkeep, each player draws two cards.
Delirium — As long as there are four or more card types among cards in your graveyard, each opponent's maximum hand size is equal to seven minus the number of those card types."
normal Worn Powerstone,"Set code: USG
Set name: Urza's Saga
Collector number: 318
Rarity: uncommon
type_line: Artifact
Language: en
mana_cost: {3}
color_identity: 
colors: 
oracle_text: This artifact enters tapped.
{T}: Add {C}{C}."
normal Wrathful Raptors,"Set code: LCC
Set name: The Lost Caverns of Ixalan Commander
Collector number: 56
Rarity: rare
type_line: Creature — Dinosaur
Language: en
mana_cost: {4}{R}
color_identity: R
colors: R
oracle_text: Trample
Whenever a Dinosaur you control is dealt damage, it deals that much damage to any target that isn't a Dinosaur."
foil Wrath of the Skies,"Set code: MH3
Set name: Modern Horizons 3
Collector number: 397
Rarity: rare
type_line: Sorcery
Language: en
mana_cost: {X}{W}{W}
color_identity: W
colors: W
oracle_text: You get X {E} (energy counters), then you may pay any amount of {E}. Destroy each artifact, creature, and enchantment with mana value less than or equal to the amount of {E} paid this way."
normal Wrath of the Skies,"Set code: MH3
Set name: Modern Horizons 3
Collector number: 397
Rarity: rare
type_line: Sorcery
Language: en
mana_cost: {X}{W}{W}
color_identity: W
colors: W
oracle_text: You get X {E} (energy counters), then you may pay any amount of {E}. Destroy each artifact, creature, and enchantment with mana value less than or equal to the amount of {E} paid this way."
"normal Xanathar, Guild Kingpin","Set code: AFR
Set name: Adventures in the Forgotten Realms
Collector number: 239
Rarity: mythic
type_line: Legendary Creature — Beholder
Language: en
mana_cost: {4}{U}{B}
color_identity: B, U
colors: B, U
oracle_text: At the beginning of your upkeep, choose target opponent. Until end of turn, that player can't cast spells, you may look at the top card of their library any time, you may play the top card of their library, and you may spend mana as though it were mana of any color to cast spells this way."
normal Yavimaya Coast,"Set code: DMU
Set name: Dominaria United
Collector number: 261
Rarity: rare
type_line: Land
Language: en
mana_cost: 
color_identity: G, U
colors: 
oracle_text: {T}: Add {C}.
{T}: Add {G} or {U}. This land deals 1 damage to you."
"normal Yeva, Nature's Herald","Set code: RVR
Set name: Ravnica Remastered
Collector number: 162
Rarity: rare
type_line: Legendary Creature — Elf Shaman
Language: en
mana_cost: {2}{G}{G}
color_identity: G
colors: G
oracle_text: Flash (You may cast this spell any time you could cast an instant.)
You may cast green creature spells as though they had flash."
"normal Ygra, Eater of All","Set code: BLB
Set name: Bloomburrow
Collector number: 241
Rarity: mythic
type_line: Legendary Creature — Elemental Cat
Language: en
mana_cost: {3}{B}{G}
color_identity: B, G
colors: B, G
oracle_text: Ward—Sacrifice a Food.
Other creatures are Food artifacts in addition to their other types and have ""{2}, {T}, Sacrifice this permanent: You gain 3 life.""
Whenever a Food is put into a graveyard from the battlefield, put two +1/+1 counters on Ygra."
foil Young Pyromancer,"Set code: 2X2
Set name: Double Masters 2022
Collector number: 364
Rarity: uncommon
type_line: Creature — Human Shaman
Language: en
mana_cost: {1}{R}
color_identity: R
colors: R
oracle_text: Whenever you cast an instant or sorcery spell, create a 1/1 red Elemental creature token."
normal Young Wolf,"Set code: INR
Set name: Innistrad Remastered
Collector number: 425
Rarity: common
type_line: Creature — Wolf
Language: en
mana_cost: {G}
color_identity: G
colors: G
oracle_text: Undying (When this creature dies, if it had no +1/+1 counters on it, return it to the battlefield under its owner's control with a +1/+1 counter on it.)"
"normal Zur, Eternal Schemer","Set code: DMU
Set name: Dominaria United
Collector number: 228
Rarity: mythic
type_line: Legendary Creature — Human Wizard
Language: en
mana_cost: {W}{U}{B}
color_identity: B, U, W
colors: B, U, W
oracle_text: Flying
Enchantment creatures you control have deathtouch, lifelink, and hexproof.
{1}{W}: Target non-Aura enchantment you control becomes a creature in addition to its other types and has base power and base toughness each equal to its mana value."
normal Thieving Varmint,"Set code: OTC
Set name: Outlaws of Thunder Junction Commander
Collector number: 59
Rarity: rare
type_line: Creature — Varmint
Language: en
mana_cost: {1}{B}
color_identity: B
colors: B
oracle_text: Deathtouch, lifelink
{T}, Pay 1 life: Add two mana of any one color. Spend this mana only to cast spells you don't own."
"normal Surrak, Elusive Hunter","Set code: TDM
Set name: Tarkir: Dragonstorm
Collector number: 350
Rarity: rare
type_line: Legendary Creature — Human Warrior
Language: en
mana_cost: {2}{G}
color_identity: G
colors: G
oracle_text: This spell can't be countered.
Trample
Whenever a creature you control or a creature spell you control becomes the target of a spell or ability an opponent controls, draw a card."
normal Zurgo Stormrender,"Set code: TDC
Set name: Tarkir: Dragonstorm Commander
Collector number: 10
Rarity: mythic
type_line: Legendary Creature — Orc Warrior
Language: en
mana_cost: {R}{W}{B}
color_identity: B, R, W
colors: B, R, W
oracle_text: Mobilize 1 (Whenever this creature attacks, create a tapped and attacking 1/1 red Warrior creature token. Sacrifice it at the beginning of the next end step.)
Whenever a creature token you control leaves the battlefield, draw a card if it was attacking. Otherwise, each opponent loses 1 life."
foil Warden of the Grove,"Set code: TDM
Set name: Tarkir: Dragonstorm
Collector number: 166
Rarity: rare
type_line: Creature — Hydra
Language: en
mana_cost: {2}{G}
color_identity: G
colors: G
oracle_text: At the beginning of your end step, put a +1/+1 counter on this creature.
Whenever another nontoken creature you control enters, it endures X, where X is the number of counters on this creature. (Put X +1/+1 counters on the creature that entered or create an X/X white Spirit creature token.)"
