Category,Sub Category,Title,Description,Quantity,Type,Price,Shipping Profile,Offerable,Hazmat,Condition,Cost Per Item,SKU,Image URL 1,Image URL 2,Image URL 3,Image URL 4,Image URL 5,Image URL 6,Image URL 7,Image URL 8
Trading Cards,Magic: The Gathering,Warrior normal,"Foil: normal
Collector number: 1752
Set name: Secret Lair Drop
Set code: SLD
Rarity: common
Language: en
color_identity: W
colors: W
mana_cost: 
type_line: Token Creature — Warrior
oracle_text: ",1,,1,,No,No,near_mint,1.0,,https://cards.scryfall.io/normal/front/3/0/3053e02b-7157-4fb6-9427-d64a68ea29c3.jpg?1729295834,,,,,,,
Trading Cards,Magic: The Gathering,Watermarket foil,"Foil: foil
Collector number: 62
Set name: The List (Unfinity Foil Edition)
Set code: ULST
Rarity: rare
Language: en
color_identity: 
colors: 
mana_cost: 
type_line: Land
oracle_text: {T}: Add {C}{C}. Spend this mana only to cast spells with watermarks.",1,,1,,No,No,near_mint,0.39,,https://cards.scryfall.io/normal/front/d/b/db78dd16-2662-467b-a15f-f9aca9b13dbb.jpg?1664319931,,,,,,,
Trading Cards,Magic: The Gathering,Wastewood Verge foil,"Foil: foil
Collector number: 268
Set name: Aetherdrift
Set code: DFT
Rarity: rare
Language: en
color_identity: B, G
colors: 
mana_cost: 
type_line: Land
oracle_text: {T}: Add {G}.
{T}: Add {B}. Activate only if you control a Swamp or a Forest.",1,,7,,No,No,near_mint,6.83,,https://cards.scryfall.io/normal/front/5/c/5ceacc7d-d407-4f82-af58-9bdf8426924e.jpg?1738356966,,,,,,,
Trading Cards,Magic: The Gathering,Waxen Shapethief normal,"Foil: normal
Collector number: 74
Set name: Aetherdrift
Set code: DFT
Rarity: rare
Language: en
color_identity: U
colors: U
mana_cost: {3}{U}
type_line: Creature — Shapeshifter
oracle_text: Flash
You may have this creature enter as a copy of an artifact or creature you control.
Cycling {2} ({2}, Discard this card: Draw a card.)",1,,1,,No,No,near_mint,0.45,,https://cards.scryfall.io/normal/front/4/1/412aaa30-b9cd-4cf8-beb8-1c1229667b31.jpg?1738400358,,,,,,,
Trading Cards,Magic: The Gathering,Webstrike Elite normal,"Foil: normal
Collector number: 345
Set name: Aetherdrift
Set code: DFT
Rarity: rare
Language: en
color_identity: G
colors: G
mana_cost: {G}{G}
type_line: Creature — Insect Archer
oracle_text: Reach
Cycling {X}{G}{G} ({X}{G}{G}, Discard this card: Draw a card.)
When you cycle this card, destroy up to one target artifact or enchantment with mana value X.",1,,1,,No,No,near_mint,0.35,,https://cards.scryfall.io/normal/front/1/4/14e8e016-2b68-43d1-b25a-553bad97e431.jpg?1738357354,,,,,,,
Trading Cards,Magic: The Gathering,Waxen Shapethief foil,"Foil: foil
Collector number: 74
Set name: Aetherdrift
Set code: DFT
Rarity: rare
Language: en
color_identity: U
colors: U
mana_cost: {3}{U}
type_line: Creature — Shapeshifter
oracle_text: Flash
You may have this creature enter as a copy of an artifact or creature you control.
Cycling {2} ({2}, Discard this card: Draw a card.)",1,,1,,No,No,near_mint,0.5,,https://cards.scryfall.io/normal/front/4/1/412aaa30-b9cd-4cf8-beb8-1c1229667b31.jpg?1738400358,,,,,,,
Trading Cards,Magic: The Gathering,Welding Jar foil,"Foil: foil
Collector number: 307
Set name: Double Masters
Set code: 2XM
Rarity: uncommon
Language: en
color_identity: 
colors: 
mana_cost: {0}
type_line: Artifact
oracle_text: Sacrifice this artifact: Regenerate target artifact.",1,,1,,No,No,near_mint,1.04,,https://cards.scryfall.io/normal/front/2/7/275ec0c4-1c59-4818-9999-b2389d17c2e7.jpg?1599710266,,,,,,,
Trading Cards,Magic: The Gathering,Welding Jar normal,"Foil: normal
Collector number: 274
Set name: Mirrodin
Set code: MRD
Rarity: common
Language: en
color_identity: 
colors: 
mana_cost: {0}
type_line: Artifact
oracle_text: Sacrifice this artifact: Regenerate target artifact.",1,,1,,No,No,near_mint,0.89,,https://cards.scryfall.io/normal/front/4/2/42b7b73b-4800-4fc7-9a5c-93e00ea88498.jpg?1562141903,,,,,,,
Trading Cards,Magic: The Gathering,"Westvale Abbey // Ormendahl, Profane Prince normal","Foil: normal
Collector number: 474
Set name: Innistrad Remastered
Set code: INR
Rarity: rare
Language: en
color_identity: B
colors: 
mana_cost: 
type_line: Land // Legendary Creature — Demon
oracle_text: ",1,,1,,No,No,near_mint,0.98,,https://cards.scryfall.io/normal/front/6/7/677b1405-a667-4a29-94ba-a821b10223b1.jpg?1738706936,,,,,,,
Trading Cards,Magic: The Gathering,Willow Geist normal,"Foil: normal
Collector number: 207
Set name: Innistrad: Double Feature
Set code: DBL
Rarity: rare
Language: en
color_identity: G
colors: G
mana_cost: {G}
type_line: Creature — Treefolk Spirit
oracle_text: Trample
Whenever one or more cards leave your graveyard, put a +1/+1 counter on this creature.
When this creature dies, you gain life equal to its power.",2,,1,,No,No,near_mint,0.5,,https://cards.scryfall.io/normal/front/f/c/fcdcbffe-d1dc-4a95-b40a-636ca550dd7a.jpg?1673160658,,,,,,,
Trading Cards,Magic: The Gathering,Wish normal,"Foil: normal
Collector number: 64
Set name: Mystery Booster 2
Set code: MB2
Rarity: rare
Language: en
color_identity: R
colors: R
mana_cost: {2}{R}
type_line: Sorcery
oracle_text: You may play a card you own from outside the game this turn.",1,,1,,No,No,near_mint,0.72,,https://cards.scryfall.io/normal/front/3/4/345d6907-aebf-43f9-b70e-098b364b2ec5.jpg?1723227211,,,,,,,
Trading Cards,Magic: The Gathering,Wishing Well foil,"Foil: foil
Collector number: 81
Set name: Bloomburrow
Set code: BLB
Rarity: rare
Language: en
color_identity: U
colors: U
mana_cost: {3}{U}
type_line: Artifact
oracle_text: {T}: Put a coin counter on this artifact. When you do, you may cast target instant or sorcery card with mana value equal to the number of coin counters on this artifact from your graveyard without paying its mana cost. If that spell would be put into your graveyard, exile it instead. Activate only as a sorcery.",1,,1,,No,No,near_mint,0.35,,https://cards.scryfall.io/normal/front/e/d/edeb20aa-b253-49b8-9947-c397a3a4002a.jpg?1721426330,,,,,,,
Trading Cards,Magic: The Gathering,Witch Enchanter // Witch-Blessed Meadow foil,"Foil: foil
Collector number: 239
Set name: Modern Horizons 3
Set code: MH3
Rarity: uncommon
Language: en
color_identity: W
colors: 
mana_cost: 
type_line: Creature — Human Warlock // Land
oracle_text: ",2,,6,,No,No,near_mint,5.61,,https://cards.scryfall.io/normal/front/6/2/62061e7c-cf19-4f03-b8fa-2bdba62d6b0b.jpg?1717013161,,,,,,,
Trading Cards,Magic: The Gathering,Witching Well normal,"Foil: normal
Collector number: ELD-74
Set name: The List
Set code: PLST
Rarity: common
Language: en
color_identity: U
colors: U
mana_cost: {U}
type_line: Artifact
oracle_text: When this artifact enters, scry 2. (Look at the top two cards of your library, then put any number of them on the bottom and the rest on top in any order.)
{3}{U}, Sacrifice this artifact: Draw two cards.",1,,1,,No,No,near_mint,0.2,,https://cards.scryfall.io/normal/front/7/1/7141fbef-cd57-47be-8ee4-66ebbbd7cc4c.jpg?1723436092,,,,,,,
Trading Cards,Magic: The Gathering,Witch's Oven foil,"Foil: foil
Collector number: 1762
Set name: Secret Lair Drop
Set code: SLD
Rarity: rare
Language: en
color_identity: 
colors: 
mana_cost: {1}
type_line: Artifact
oracle_text: {T}, Sacrifice a creature: Create a Food token. If the sacrificed creature's toughness was 4 or greater, create two Food tokens instead. (They're artifacts with ""{2}, {T}, Sacrifice this token: You gain 3 life."")",1,,5,,No,No,near_mint,5.0,,https://cards.scryfall.io/normal/front/1/5/1546013b-89d7-46b8-bfcb-9d150a50499f.jpg?1739790401,,,,,,,
Trading Cards,Magic: The Gathering,Witherbloom Apprentice normal,"Foil: normal
Collector number: 247
Set name: Strixhaven: School of Mages
Set code: STX
Rarity: uncommon
Language: en
color_identity: B, G
colors: B, G
mana_cost: {B}{G}
type_line: Creature — Human Druid
oracle_text: Magecraft — Whenever you cast or copy an instant or sorcery spell, each opponent loses 1 life and you gain 1 life.",1,,1,,No,No,near_mint,0.39,,https://cards.scryfall.io/normal/front/7/f/7f80a11b-188b-464c-b00d-c9d1cfb8ddee.jpg?1624740448,,,,,,,
Trading Cards,Magic: The Gathering,"Winter, Misanthropic Guide normal","Foil: normal
Collector number: 240
Set name: Duskmourn: House of Horror
Set code: DSK
Rarity: rare
Language: en
color_identity: B, G, R
colors: B, G, R
mana_cost: {1}{B}{R}{G}
type_line: Legendary Creature — Human Warlock
oracle_text: Ward {2}
At the beginning of your upkeep, each player draws two cards.
Delirium — As long as there are four or more card types among cards in your graveyard, each opponent's maximum hand size is equal to seven minus the number of those card types.",1,,1,,No,No,near_mint,0.25,,https://cards.scryfall.io/normal/front/e/9/e9b81421-44cb-440f-a6ac-3ddf620f1989.jpg?1726286766,,,,,,,
Trading Cards,Magic: The Gathering,Worn Powerstone normal,"Foil: normal
Collector number: 318
Set name: Urza's Saga
Set code: USG
Rarity: uncommon
Language: en
color_identity: 
colors: 
mana_cost: {3}
type_line: Artifact
oracle_text: This artifact enters tapped.
{T}: Add {C}{C}.",1,,2,,No,No,near_mint,1.39,,https://cards.scryfall.io/normal/front/2/2/2224d7ef-2e2f-47dd-a4a0-e36b3170b124.jpg?1562902192,,,,,,,
Trading Cards,Magic: The Gathering,Wrathful Raptors normal,"Foil: normal
Collector number: 56
Set name: The Lost Caverns of Ixalan Commander
Set code: LCC
Rarity: rare
Language: en
color_identity: R
colors: R
mana_cost: {4}{R}
type_line: Creature — Dinosaur
oracle_text: Trample
Whenever a Dinosaur you control is dealt damage, it deals that much damage to any target that isn't a Dinosaur.",1,,4,,No,No,near_mint,3.65,,https://cards.scryfall.io/normal/front/c/3/c3325df6-93ff-48f7-bf77-948053c15d64.jpg?1699049987,,,,,,,
Trading Cards,Magic: The Gathering,Wrath of the Skies foil,"Foil: foil
Collector number: 397
Set name: Modern Horizons 3
Set code: MH3
Rarity: rare
Language: en
color_identity: W
colors: W
mana_cost: {X}{W}{W}
type_line: Sorcery
oracle_text: You get X {E} (energy counters), then you may pay any amount of {E}. Destroy each artifact, creature, and enchantment with mana value less than or equal to the amount of {E} paid this way.",1,,8,,No,No,near_mint,7.97,,https://cards.scryfall.io/normal/front/7/3/7325714a-bd27-4215-9826-3785089ffa23.jpg?1717014719,,,,,,,
Trading Cards,Magic: The Gathering,Wrath of the Skies normal,"Foil: normal
Collector number: 397
Set name: Modern Horizons 3
Set code: MH3
Rarity: rare
Language: en
color_identity: W
colors: W
mana_cost: {X}{W}{W}
type_line: Sorcery
oracle_text: You get X {E} (energy counters), then you may pay any amount of {E}. Destroy each artifact, creature, and enchantment with mana value less than or equal to the amount of {E} paid this way.",1,,4,,No,No,near_mint,4.29,,https://cards.scryfall.io/normal/front/7/3/7325714a-bd27-4215-9826-3785089ffa23.jpg?1717014719,,,,,,,
Trading Cards,Magic: The Gathering,"Xanathar, Guild Kingpin normal","Foil: normal
Collector number: 239
Set name: Adventures in the Forgotten Realms
Set code: AFR
Rarity: mythic
Language: en
color_identity: B, U
colors: B, U
mana_cost: {4}{U}{B}
type_line: Legendary Creature — Beholder
oracle_text: At the beginning of your upkeep, choose target opponent. Until end of turn, that player can't cast spells, you may look at the top card of their library any time, you may play the top card of their library, and you may spend mana as though it were mana of any color to cast spells this way.",1,,3,,No,No,near_mint,2.38,,https://cards.scryfall.io/normal/front/5/b/5bc58050-a615-4090-9cf5-cd49ccb4e2c6.jpg?1627709647,,,,,,,
Trading Cards,Magic: The Gathering,Yavimaya Coast normal,"Foil: normal
Collector number: 261
Set name: Dominaria United
Set code: DMU
Rarity: rare
Language: en
color_identity: G, U
colors: 
mana_cost: 
type_line: Land
oracle_text: {T}: Add {C}.
{T}: Add {G} or {U}. This land deals 1 damage to you.",1,,1,,No,No,near_mint,0.55,,https://cards.scryfall.io/normal/front/0/e/0ed6c8b0-f154-4678-89d0-9869864ead8d.jpg?1673308410,,,,,,,
Trading Cards,Magic: The Gathering,"Yeva, Nature's Herald normal","Foil: normal
Collector number: 162
Set name: Ravnica Remastered
Set code: RVR
Rarity: rare
Language: en
color_identity: G
colors: G
mana_cost: {2}{G}{G}
type_line: Legendary Creature — Elf Shaman
oracle_text: Flash (You may cast this spell any time you could cast an instant.)
You may cast green creature spells as though they had flash.",1,,1,,No,No,near_mint,1.01,,https://cards.scryfall.io/normal/front/6/7/67ff9ba3-cd2b-4970-b4da-22104b10a4a4.jpg?1702429596,,,,,,,
Trading Cards,Magic: The Gathering,"Ygra, Eater of All normal","Foil: normal
Collector number: 241
Set name: Bloomburrow
Set code: BLB
Rarity: mythic
Language: en
color_identity: B, G
colors: B, G
mana_cost: {3}{B}{G}
type_line: Legendary Creature — Elemental Cat
oracle_text: Ward—Sacrifice a Food.
Other creatures are Food artifacts in addition to their other types and have ""{2}, {T}, Sacrifice this permanent: You gain 3 life.""
Whenever a Food is put into a graveyard from the battlefield, put two +1/+1 counters on Ygra.",1,,10,,No,No,near_mint,10.15,,https://cards.scryfall.io/normal/front/b/9/b9ac7673-eae8-4c4b-889e-5025213a6151.jpg?1721427242,,,,,,,
Trading Cards,Magic: The Gathering,Young Pyromancer foil,"Foil: foil
Collector number: 364
Set name: Double Masters 2022
Set code: 2X2
Rarity: uncommon
Language: en
color_identity: R
colors: R
mana_cost: {1}{R}
type_line: Creature — Human Shaman
oracle_text: Whenever you cast an instant or sorcery spell, create a 1/1 red Elemental creature token.",1,,1,,No,No,near_mint,0.99,,https://cards.scryfall.io/normal/front/6/f/6f10099a-d256-44ec-a7a3-c93b27741d06.jpg?1674097329,,,,,,,
Trading Cards,Magic: The Gathering,Young Wolf normal,"Foil: normal
Collector number: 425
Set name: Innistrad Remastered
Set code: INR
Rarity: common
Language: en
color_identity: G
colors: G
mana_cost: {G}
type_line: Creature — Wolf
oracle_text: Undying (When this creature dies, if it had no +1/+1 counters on it, return it to the battlefield under its owner's control with a +1/+1 counter on it.)",1,,1,,No,No,near_mint,0.25,,https://cards.scryfall.io/normal/front/4/9/490bec65-fe8e-427c-a97b-c904bffbc637.jpg?1736551230,,,,,,,
Trading Cards,Magic: The Gathering,"Zur, Eternal Schemer normal","Foil: normal
Collector number: 228
Set name: Dominaria United
Set code: DMU
Rarity: mythic
Language: en
color_identity: B, U, W
colors: B, U, W
mana_cost: {W}{U}{B}
type_line: Legendary Creature — Human Wizard
oracle_text: Flying
Enchantment creatures you control have deathtouch, lifelink, and hexproof.
{1}{W}: Target non-Aura enchantment you control becomes a creature in addition to its other types and has base power and base toughness each equal to its mana value.",1,,8,,No,No,near_mint,8.2,,https://cards.scryfall.io/normal/front/4/d/4d987435-2403-4e0f-b19d-693da923ba50.jpg?1673308159,,,,,,,
Trading Cards,Magic: The Gathering,Thieving Varmint normal,"Foil: normal
Collector number: 59
Set name: Outlaws of Thunder Junction Commander
Set code: OTC
Rarity: rare
Language: en
color_identity: B
colors: B
mana_cost: {1}{B}
type_line: Creature — Varmint
oracle_text: Deathtouch, lifelink
{T}, Pay 1 life: Add two mana of any one color. Spend this mana only to cast spells you don't own.",2,,1,,No,No,near_mint,0.4,,https://cards.scryfall.io/normal/front/2/b/2b8189ad-6b00-49b3-be39-b98cf6bfa2a5.jpg?1712353981,,,,,,,
Trading Cards,Magic: The Gathering,"Surrak, Elusive Hunter normal","Foil: normal
Collector number: 350
Set name: Tarkir: Dragonstorm
Set code: TDM
Rarity: rare
Language: en
color_identity: G
colors: G
mana_cost: {2}{G}
type_line: Legendary Creature — Human Warrior
oracle_text: This spell can't be countered.
Trample
Whenever a creature you control or a creature spell you control becomes the target of a spell or ability an opponent controls, draw a card.",1,,1,,No,No,near_mint,0.47,,https://cards.scryfall.io/normal/front/d/c/dc80d937-a166-42e7-a7b3-56150e11d27e.jpg?1743205377,,,,,,,
Trading Cards,Magic: The Gathering,Zurgo Stormrender normal,"Foil: normal
Collector number: 10
Set name: Tarkir: Dragonstorm Commander
Set code: TDC
Rarity: mythic
Language: en
color_identity: B, R, W
colors: B, R, W
mana_cost: {R}{W}{B}
type_line: Legendary Creature — Orc Warrior
oracle_text: Mobilize 1 (Whenever this creature attacks, create a tapped and attacking 1/1 red Warrior creature token. Sacrifice it at the beginning of the next end step.)
Whenever a creature token you control leaves the battlefield, draw a card if it was attacking. Otherwise, each opponent loses 1 life.",1,,9,,No,No,near_mint,8.97,,https://cards.scryfall.io/normal/front/d/c/dc8eb325-75c9-4331-830d-3f7d62d77290.jpg?1745970988,,,,,,,
