Name,Set code,Set name,Collector number,Foil,Rarity,Quantity,ManaBox ID,Scryfall ID,Purchase price,Misprint,Altered,Condition,Language,Purchase price currency,type_line,mana_cost,colors,color_identity,oracle_text,legal_commander,legal_pauper
Let's Play a Game,DSK,Duskmourn: House of Horror,105,foil,uncommon,1,98980,645911b4-7728-4380-9097-e4139b986423,0.06,False,False,near_mint,en,USD,Sorcery,{3}{B},B,B,"Delirium — Choose one. If there are four or more card types among cards in your graveyard, choose one or more instead.
• Creatures your opponents control get -1/-1 until end of turn.
• Each opponent discards two cards.
• Each opponent loses 3 life and you gain 3 life.",legal,not_legal
Let's Play a Game,DSK,Duskmourn: House of Horror,105,normal,uncommon,1,98980,645911b4-7728-4380-9097-e4139b986423,0.05,False,False,near_mint,en,USD,Sorcery,{3}{B},B,B,"Delirium — Choose one. If there are four or more card types among cards in your graveyard, choose one or more instead.
• Creatures your opponents control get -1/-1 until end of turn.
• Each opponent discards two cards.
• Each opponent loses 3 life and you gain 3 life.",legal,not_legal
Lightshell Duo,FDN,Foundations,157,normal,common,2,101063,bb75315c-ea8f-4eb0-899e-c73ef75fc396,0.01,False,False,near_mint,en,USD,Creature — Rat Otter,{3}{U},U,U,"Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)
When this creature enters, surveil 2. (Look at the top two cards of your library, then put any number of them into your graveyard and the rest on top of your library in any order.)",legal,legal
Line Cutter,UNF,Unfinity,366,foil,common,1,73153,701bf283-3e03-4b85-9250-441c98b78c7e,0.44,False,False,near_mint,en,USD,Creature — Human Rogue Guest,{3}{B},B,B,"When this creature enters, roll to visit your Attractions.",legal,banned
Line Cutter,UNF,Unfinity,80,foil,common,1,73017,0d07ddf4-e86f-406e-a31b-47aede5a97c6,0.16,False,False,near_mint,en,USD,Creature — Human Rogue Guest,{3}{B},B,B,"When this creature enters, roll to visit your Attractions.",legal,banned
Lionheart Glimmer,DSK,Duskmourn: House of Horror,19,foil,uncommon,1,98819,483e1c6f-331c-45f1-bf5d-9b9742aa8903,0.09,False,False,near_mint,en,USD,Enchantment Creature — Cat Glimmer,{3}{W}{W},W,W,"Ward {2} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {2}.)
Whenever you attack, creatures you control get +1/+1 until end of turn.",legal,not_legal
Lion Umbra,MH3,Modern Horizons 3,160,normal,uncommon,3,94772,89d58e9b-b1d9-4174-a30d-426d2e0ace07,0.19,False,False,near_mint,en,USD,Enchantment — Aura,{G}{G},G,G,"Enchant modified creature (Equipment, Auras its controller controls, and counters are modifications.)
Enchanted creature gets +3/+3 and has vigilance and reach.
Umbra armor (If enchanted creature would be destroyed, instead remove all damage from it and destroy this Aura.)",legal,not_legal
"Livaan, Cultist of Tiamat",CLB,Commander Legends: Battle for Baldur's Gate,188,normal,uncommon,1,69065,616c5b52-94bc-48e3-8e4f-e2db1eca7536,0.04,False,False,near_mint,en,USD,Legendary Creature — Dragon Shaman,{2}{R},R,R,"Whenever you cast a noncreature spell, target creature gets +X/+0 until end of turn, where X is that spell's mana value.
Choose a Background (You can have a Background as a second commander.)",legal,not_legal
"Livaan, Cultist of Tiamat",CLB,Commander Legends: Battle for Baldur's Gate,402,normal,uncommon,1,68829,06bcc2a8-c7be-45c8-8048-e81638558d66,0.07,False,False,near_mint,en,USD,Legendary Creature — Dragon Shaman,{2}{R},R,R,"Whenever you cast a noncreature spell, target creature gets +X/+0 until end of turn, where X is that spell's mana value.
Choose a Background (You can have a Background as a second commander.)",legal,not_legal
Lively Dirge,OTJ,Outlaws of Thunder Junction,93,foil,uncommon,1,93038,0c35a0d3-12f7-46f3-a6b3-02a490d45ca0,0.51,False,False,near_mint,en,USD,Sorcery,{1}{B},B,B,"Spree (Choose one or more additional costs.)
+ {1} — Search your library for a card, put it into your graveyard, then shuffle.
+ {2} — Return up to two creature cards with total mana value 4 or less from your graveyard to the battlefield.",legal,not_legal
Living Phone,DSK,Duskmourn: House of Horror,20,normal,common,1,99234,8266f93b-f91c-4427-a222-075ceb0be3af,0.03,False,False,near_mint,en,USD,Artifact Creature — Toy,{2}{W},W,W,"When this creature dies, look at the top five cards of your library. You may reveal a creature card with power 2 or less from among them and put it into your hand. Put the rest on the bottom of your library in a random order.",legal,legal
Long Goodbye,MKM,Murders at Karlov Manor,92,foil,uncommon,1,91184,c3896705-bbd2-4ffb-a590-ee78e0eabdc5,0.2,False,False,near_mint,en,USD,Instant,{1}{B},B,B,"This spell can't be countered. (This includes by the ward ability.)
Destroy target creature or planeswalker with mana value 3 or less.",legal,not_legal
Longhorn Sharpshooter,OTJ,Outlaws of Thunder Junction,132,foil,uncommon,1,93123,398d9a16-d72c-42e2-a0ea-d9da642ee046,0.1,False,False,near_mint,en,USD,Creature — Minotaur Rogue,{2}{R},R,R,"Reach
When this card becomes plotted, it deals 2 damage to any target.
Plot {3}{R} (You may pay {3}{R} and exile this card from your hand. Cast it as a sorcery on a later turn without paying its mana cost. Plot only as a sorcery.)",legal,not_legal
Long River Lurker,BLB,Bloomburrow,57,foil,uncommon,1,95941,7c267719-cd03-4003-b281-e732d5e42a1e,0.16,False,False,near_mint,en,USD,Creature — Frog Scout,{2}{U},U,U,"Ward {1}
Other Frogs you control have ward {1}.
When this creature enters, target creature you control can't be blocked this turn. Whenever that creature deals combat damage this turn, you may exile it. If you do, return it to the battlefield under its owner's control.",legal,not_legal
Lost to Legend,LTR,The Lord of the Rings: Tales of Middle-earth,473,foil,uncommon,1,86804,e2ec9113-09a6-463c-b8fd-50851a9a2ffa,0.17,False,False,near_mint,en,USD,Instant,{W}{W},W,W,"Put target nonland historic permanent into its owner's library fourth from the top. (Artifacts, legendaries, and Sagas are historic.)",legal,not_legal
Loxodon Eavesdropper,MKM,Murders at Karlov Manor,168,normal,common,1,91158,bbbf8c3a-6c74-42fd-bb8d-61e3f0a77848,0.03,False,False,near_mint,en,USD,Creature — Elephant Detective,{3}{G},G,G,"When this creature enters, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")
Whenever you draw your second card each turn, this creature gets +1/+1 and gains vigilance until end of turn.",legal,legal
Loyal Gryff,MID,Innistrad: Midnight Hunt,26,normal,uncommon,1,63403,b4d41ac4-3273-4722-aaa6-ceeba66cf591,0.03,False,False,near_mint,en,USD,Creature — Hippogriff,{2}{W},W,W,"Flash
Flying
When this creature enters, you may return another creature you control to its owner's hand.",legal,not_legal
Lucky Offering,NEO,Kamigawa: Neon Dynasty,27,normal,common,1,66660,24bbdeb0-9165-4874-a853-d19c20c250ef,0.06,False,False,near_mint,en,USD,Sorcery,{W},W,W,Destroy target artifact with mana value 3 or less. You gain 3 life.,legal,legal
Lurking Deadeye,IKO,Ikoria: Lair of Behemoths,94,normal,common,1,49983,43925a8d-dd02-4907-929e-c015d678bb49,0.05,False,False,near_mint,en,USD,Creature — Human Assassin,{3}{B},B,B,"Flash
When this creature enters, destroy target creature that was dealt damage this turn.",legal,legal
Luxurious Locomotive,OTJ,Outlaws of Thunder Junction,244,foil,uncommon,2,93349,cc598338-eeba-4815-a0a6-ff2dc09790d2,0.2,False,False,near_mint,en,USD,Artifact — Vehicle,{5},,,"Whenever this Vehicle attacks, create a Treasure token for each creature that crewed it this turn. (They're artifacts with ""{T}, Sacrifice this token: Add one mana of any color."")
Crew 1. Activate only once each turn. (Tap any number of creatures you control with total power 1 or more: This Vehicle becomes an artifact creature until end of turn.)",legal,not_legal
Luxurious Locomotive,OTJ,Outlaws of Thunder Junction,244,normal,uncommon,1,93349,cc598338-eeba-4815-a0a6-ff2dc09790d2,0.1,False,False,near_mint,en,USD,Artifact — Vehicle,{5},,,"Whenever this Vehicle attacks, create a Treasure token for each creature that crewed it this turn. (They're artifacts with ""{T}, Sacrifice this token: Add one mana of any color."")
Crew 1. Activate only once each turn. (Tap any number of creatures you control with total power 1 or more: This Vehicle becomes an artifact creature until end of turn.)",legal,not_legal
Mabel's Mettle,BLB,Bloomburrow,21,foil,uncommon,1,95872,5cfcf83f-089c-4e35-855e-b61b98bb1cd8,0.08,False,False,near_mint,en,USD,Instant,{1}{W},W,W,Target creature gets +2/+2 until end of turn. Up to one other target creature gets +1/+1 until end of turn.,legal,not_legal
Macabre Waltz,FDN,Foundations,177,normal,common,1,101509,4d1f3c84-89ba-4426-a80b-d524f172c912,0.04,False,False,near_mint,en,USD,Sorcery,{1}{B},B,B,"Return up to two target creature cards from your graveyard to your hand, then discard a card.",legal,legal
Maestros Initiate,SNC,Streets of New Capenna,86,normal,common,1,68034,db94f2a9-53be-449e-8240-77f013cdd7e3,0.02,False,False,near_mint,en,USD,Creature — Human Citizen,{2}{B},B,"B, R, U","{4}{U/R}, Exile this card from your graveyard: Draw two cards, then discard a card.",legal,legal
Magebane Lizard,OTJ,Outlaws of Thunder Junction,134,foil,uncommon,1,93189,62e12566-375f-4f31-aa91-1b13a96d9ece,0.76,False,False,near_mint,en,USD,Creature — Lizard,{1}{R},R,R,"Whenever a player casts a noncreature spell, this creature deals damage to that player equal to the number of noncreature spells they've cast this turn.",legal,not_legal
Mage Duel,STX,Strixhaven: School of Mages,137,foil,common,1,58222,92325638-0321-4409-8910-2287c64c182e,0.06,False,False,near_mint,en,USD,Sorcery,{2}{G},G,G,"This spell costs {2} less to cast if you've cast another instant or sorcery spell this turn.
Target creature you control gets +1/+2 until end of turn. Then it fights target creature you don't control. (Each deals damage equal to its power to the other.)",legal,legal
"Mahadi, Emporium Master",CLB,Commander Legends: Battle for Baldur's Gate,282,normal,uncommon,1,69277,c3da2b1a-76c5-4d36-bdf8-025b86f61eb5,0.45,False,False,near_mint,en,USD,Legendary Creature — Devil,{1}{B}{R},"B, R","B, R","At the beginning of your end step, create a Treasure token for each creature that died this turn. (It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")",legal,not_legal
Make Your Move,FDN,Foundations,143,normal,common,2,101546,7368f861-3288-4645-90a7-ca35d6da3721,0.04,False,False,near_mint,en,USD,Instant,{2}{W},W,W,"Destroy target artifact, enchantment, or creature with power 4 or greater.",legal,legal
Malamet Battle Glyph,LCI,The Lost Caverns of Ixalan,198,normal,uncommon,1,88337,2259f959-ca97-4df9-8d50-0532090fb967,0.04,False,False,near_mint,en,USD,Sorcery,{G},G,G,"Choose target creature you control and target creature you don't control. If the creature you control entered this turn, put a +1/+1 counter on it. Then those creatures fight each other.",legal,not_legal
Malamet Scythe,LCI,The Lost Caverns of Ixalan,200,foil,common,1,88960,df6776a4-cc01-46a3-90df-04e1e3ba513c,0.04,False,False,near_mint,en,USD,Artifact — Equipment,{2}{G},G,G,"Flash
When this Equipment enters, attach it to target creature you control.
Equipped creature gets +2/+2.
Equip {4} ({4}: Attach to target creature you control. Equip only as a sorcery.)",legal,legal
Malamet Veteran,LCI,The Lost Caverns of Ixalan,201,foil,common,1,88473,4b9b16b3-1cbd-4b63-85b2-e4053dfc1e93,0.06,False,False,near_mint,en,USD,Creature — Cat Warrior,{4}{G},G,G,"Trample
Descend 4 — Whenever this creature attacks, if there are four or more permanent cards in your graveyard, put a +1/+1 counter on target creature.",legal,legal
Malamet War Scribe,LCI,The Lost Caverns of Ixalan,21,normal,uncommon,1,88843,b92a6ba0-cea0-4084-92f1-2bd60ea25fb0,0.03,False,False,near_mint,en,USD,Creature — Cat Warrior,{3}{W}{W},W,W,"When this creature enters, creatures you control get +2/+1 until end of turn.",legal,not_legal
Malevolent Chandelier,DSK,Duskmourn: House of Horror,252,normal,common,1,99015,ef09d296-4493-47f7-ad76-ad76c747df78,0.03,False,False,near_mint,en,USD,Artifact Creature — Construct,{6},,,"Flying
{2}: Put target card from a graveyard on the bottom of its owner's library. Activate only as a sorcery.",legal,legal
Malevolent Chandelier,DSK,Duskmourn: House of Horror,252,foil,common,2,99015,ef09d296-4493-47f7-ad76-ad76c747df78,0.03,False,False,near_mint,en,USD,Artifact Creature — Construct,{6},,,"Flying
{2}: Put target card from a graveyard on the bottom of its owner's library. Activate only as a sorcery.",legal,legal
Malicious Eclipse,LCI,The Lost Caverns of Ixalan,111,normal,uncommon,1,88354,2796fffa-8cbf-4ec9-91a8-7b6f39fd50ec,0.09,False,False,near_mint,en,USD,Sorcery,{1}{B}{B},B,B,"All creatures get -2/-2 until end of turn. If a creature an opponent controls would die this turn, exile it instead.",legal,not_legal
Mandibular Kite,MH3,Modern Horizons 3,34,normal,common,8,94492,6b922f71-18e6-4a74-b792-d477d4a1deca,0.04,False,False,near_mint,en,USD,Artifact — Equipment,{W},W,W,"Living weapon (When this Equipment enters, create a 0/0 black Phyrexian Germ creature token, then attach this to it.)
Equipped creature gets +1/+1 and has flying.
Equip {3}{W}",legal,legal
Mandibular Kite,MH3,Modern Horizons 3,34,foil,common,1,94492,6b922f71-18e6-4a74-b792-d477d4a1deca,0.06,False,False,near_mint,en,USD,Artifact — Equipment,{W},W,W,"Living weapon (When this Equipment enters, create a 0/0 black Phyrexian Germ creature token, then attach this to it.)
Equipped creature gets +1/+1 and has flying.
Equip {3}{W}",legal,legal
Manifest Dread,DSK,Duskmourn: House of Horror,189,foil,common,1,98994,a649265b-6c32-49e7-b6cb-6086c40d26e8,0.08,False,False,near_mint,en,USD,Sorcery,{1}{G},G,G,Manifest dread. (Look at the top two cards of your library. Put one onto the battlefield face down as a 2/2 creature and the other into your graveyard. Turn it face up any time for its mana cost if it's a creature card.),legal,legal
Manifold Key,CLB,Commander Legends: Battle for Baldur's Gate,319,normal,uncommon,2,68852,0f5a15cd-a359-48c9-9280-ce139f1fb061,0.34,False,False,near_mint,en,USD,Artifact,{1},,,"{1}, {T}: Untap another target artifact.
{3}, {T}: Target creature can't be blocked this turn.",legal,not_legal
Many Partings,LTR,The Lord of the Rings: Tales of Middle-earth,176,normal,common,2,83528,d179dbbe-9c79-4dbc-955a-5209a3e2745a,0.14,False,False,near_mint,en,USD,Sorcery,{G},G,G,"Search your library for a basic land card, reveal it, put it into your hand, then shuffle. Create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this token: You gain 3 life."")",legal,legal
Map the Frontier,OTJ,Outlaws of Thunder Junction,170,foil,uncommon,1,93057,165f4428-e1a1-477d-bd90-138189e88163,0.22,False,False,near_mint,en,USD,Sorcery,{3}{G},G,G,"Search your library for up to two basic land cards and/or Desert cards, put them onto the battlefield tapped, then shuffle.",legal,not_legal
Map to Lorthos's Temple,MB2,Mystery Booster 2,531,normal,rare,1,97107,ec6d971b-b981-4a7e-8308-f1c6cc679d89,0.24,False,False,near_mint,en,USD,Enchantment — Quest,{U},U,U,"Whenever you complete one of the following objectives, check it off. If all three are checked off, sacrifice Map to Lorthos's Temple. If you do, create a Lorthos, the Tidemaker token.
☐ Diving Gear — An artifact enters the battlefield under your control.
☐ Merfolk — A Merfolk enters the battlefield under your control.
☐ Ritual — You cast an instant or sorcery spell.",not_legal,not_legal
Marauding Brinefang,LCI,The Lost Caverns of Ixalan,64,normal,common,1,88610,78328899-7996-4cfd-bf00-d2a0d0ff3ef8,0.03,False,False,near_mint,en,USD,Creature — Dinosaur,{5}{U}{U},U,U,"Ward {3} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {3}.)
Islandcycling {2} ({2}, Discard this card: Search your library for an Island card, reveal it, put it into your hand, then shuffle.)",legal,legal
Marauding Sphinx,OTJ,Outlaws of Thunder Junction,56,foil,uncommon,1,93116,34071884-c5b6-42c0-9eb3-9f32910c29d8,0.07,False,False,near_mint,en,USD,Creature — Sphinx Rogue,{3}{U}{U},U,U,"Flying, vigilance, ward {2}
Whenever you commit a crime, surveil 2. This ability triggers only once each turn. (Targeting opponents, anything they control, and/or cards in their graveyards is a crime.)",legal,not_legal
